metag_count,acc,organism
14,SRR22460770,pig gut metagenome
14,SRR26629438,pig gut metagenome
14,SRR19906141,pig gut metagenome
14,SRR22460705,pig gut metagenome
14,SRR26629432,pig gut metagenome
14,SRR26629450,pig gut metagenome
14,SRR26629449,pig gut metagenome
14,SRR19906130,pig gut metagenome
14,SRR22460743,pig gut metagenome
14,SRR22460728,pig gut metagenome
14,SRR26629422,pig gut metagenome
14,SRR8198137,pig gut metagenome
14,SRR22460783,pig gut metagenome
14,SRR22460769,pig gut metagenome
14,SRR22460808,pig gut metagenome
14,SRR22460786,pig gut metagenome
14,SRR22460715,pig gut metagenome
14,SRR26629428,pig gut metagenome
14,SRR22460793,pig gut metagenome
14,SRR8198127,pig gut metagenome
14,SRR22460701,pig gut metagenome
14,SRR26629448,pig gut metagenome
14,SRR8198106,pig gut metagenome
14,SRR26629446,pig gut metagenome
14,SRR22460696,pig gut metagenome
14,SRR22460729,pig gut metagenome
14,SRR8198108,pig gut metagenome
14,SRR22460708,pig gut metagenome
14,SRR22460697,pig gut metagenome
14,SRR26629437,pig gut metagenome
14,SRR8198131,pig gut metagenome
14,SRR26629429,pig gut metagenome
14,SRR22460747,pig gut metagenome
14,SRR22460805,pig gut metagenome
14,SRR26629419,pig gut metagenome
14,SRR26629421,pig gut metagenome
14,SRR26629426,pig gut metagenome
14,SRR22460799,pig gut metagenome
14,SRR22460761,pig gut metagenome
14,SRR5665903,pig gut metagenome
14,SRR22460802,pig gut metagenome
14,SRR8198122,pig gut metagenome
14,SRR22460721,pig gut metagenome
14,SRR22460704,pig gut metagenome
14,SRR22460771,pig gut metagenome
14,SRR22460706,pig gut metagenome
14,SRR22460788,pig gut metagenome
14,SRR26629424,pig gut metagenome
14,SRR22460795,pig gut metagenome
14,SRR26629436,pig gut metagenome
14,SRR22460694,pig gut metagenome
14,SRR8198110,pig gut metagenome
14,SRR19906142,pig gut metagenome
14,SRR25667301,pig gut metagenome
14,SRR26629442,pig gut metagenome
14,SRR26629433,pig gut metagenome
14,SRR22460777,pig gut metagenome
14,SRR26629439,pig gut metagenome
14,SRR25667276,pig gut metagenome
14,SRR22460695,pig gut metagenome
14,SRR22460782,pig gut metagenome
14,SRR8198133,pig gut metagenome
14,SRR22460764,pig gut metagenome
14,SRR26629425,pig gut metagenome
14,SRR22460763,pig gut metagenome
14,SRR22460740,pig gut metagenome
14,SRR22460714,pig gut metagenome
14,SRR22460787,pig gut metagenome
14,SRR22460779,pig gut metagenome
14,SRR26629423,pig gut metagenome
14,SRR22460732,pig gut metagenome
14,SRR22460797,pig gut metagenome
14,SRR22460794,pig gut metagenome
14,SRR22460792,pig gut metagenome
14,SRR8198135,pig gut metagenome
14,SRR22460790,pig gut metagenome
14,SRR22460700,pig gut metagenome
14,SRR26629435,pig gut metagenome
14,SRR19906106,pig gut metagenome
14,SRR22460758,pig gut metagenome
14,SRR22460789,pig gut metagenome
14,SRR8198114,pig gut metagenome
14,SRR8198124,pig gut metagenome
14,SRR26629420,pig gut metagenome
14,SRR25667271,pig gut metagenome
14,SRR22460768,pig gut metagenome
14,SRR22460757,pig gut metagenome
14,SRR22460773,pig gut metagenome
14,SRR26629431,pig gut metagenome
14,SRR26629434,pig gut metagenome
13,SRR7193015,pig gut metagenome
13,SRR19906133,pig gut metagenome
13,SRR22460722,pig gut metagenome
13,SRR19906135,pig gut metagenome
13,SRR19906131,pig gut metagenome
13,SRR22460762,pig gut metagenome
13,SRR5008242,pig gut metagenome
13,SRR25667283,pig gut metagenome
13,SRR22460711,pig gut metagenome
13,SRR25667290,pig gut metagenome
13,SRR25667286,pig gut metagenome
13,SRR5008227,pig gut metagenome
13,SRR8198112,pig gut metagenome
13,SRR25667275,pig gut metagenome
13,SRR22460703,pig gut metagenome
13,SRR25667255,pig gut metagenome
13,SRR22460713,pig gut metagenome
13,SRR25667284,pig gut metagenome
13,SRR7193047,pig gut metagenome
13,SRR22460791,pig gut metagenome
13,SRR22460707,pig gut metagenome
13,SRR22460702,pig gut metagenome
13,SRR5008260,pig gut metagenome
13,SRR7193048,pig gut metagenome
13,SRR25667256,pig gut metagenome
13,SRR26629443,pig gut metagenome
13,SRR7193046,pig gut metagenome
13,SRR5008247,pig gut metagenome
13,SRR22460739,pig gut metagenome
13,SRR22460772,pig gut metagenome
13,SRR26629444,pig gut metagenome
13,SRR8198118,pig gut metagenome
13,SRR22460691,pig gut metagenome
13,SRR22460766,pig gut metagenome
13,SRR22460725,pig gut metagenome
13,SRR25667264,pig gut metagenome
13,SRR8198130,pig gut metagenome
13,SRR22460710,pig gut metagenome
13,SRR22460798,pig gut metagenome
13,SRR26629427,pig gut metagenome
13,SRR5008231,pig gut metagenome
13,SRR26629430,pig gut metagenome
13,SRR7193017,pig gut metagenome
13,SRR7193044,pig gut metagenome
13,SRR22460709,pig gut metagenome
13,SRR22460784,pig gut metagenome
13,SRR22460809,pig gut metagenome
13,SRR25667261,pig gut metagenome
13,SRR25667257,pig gut metagenome
13,SRR22460804,pig gut metagenome
13,SRR22460742,pig gut metagenome
13,SRR19906103,pig gut metagenome
13,SRR22460718,pig gut metagenome
13,SRR22460756,pig gut metagenome
12,SRR5666653,pig gut metagenome
12,SRR5666659,pig gut metagenome
12,SRR22460801,pig gut metagenome
12,SRR5666658,pig gut metagenome
12,SRR25667338,pig gut metagenome
12,SRR25667291,pig gut metagenome
12,SRR25667260,pig gut metagenome
12,SRR22460734,pig gut metagenome
12,SRR7193042,pig gut metagenome
12,SRR7193049,pig gut metagenome
12,SRR5008262,pig gut metagenome
12,SRR22460800,pig gut metagenome
12,SRR5008252,pig gut metagenome
12,SRR22460765,pig gut metagenome
12,SRR25667279,pig gut metagenome
12,SRR5666092,pig gut metagenome
12,SRR22460778,pig gut metagenome
12,SRR25667277,pig gut metagenome
12,SRR22460735,pig gut metagenome
12,SRR25667272,pig gut metagenome
12,SRR25667273,pig gut metagenome
12,SRR22460796,pig gut metagenome
12,SRR22460767,pig gut metagenome
12,SRR22460780,pig gut metagenome
12,SRR25667258,pig gut metagenome
12,SRR5666660,pig gut metagenome
12,SRR25667296,pig gut metagenome
12,SRR22460736,pig gut metagenome
12,SRR5008251,pig gut metagenome
12,SRR22460807,pig gut metagenome
12,SRR25667295,pig gut metagenome
12,SRR22460775,pig gut metagenome
12,SRR5666093,pig gut metagenome
12,SRR26629441,pig gut metagenome
12,SRR25667274,pig gut metagenome
12,SRR25667297,pig gut metagenome
12,SRR25667293,pig gut metagenome
12,SRR22460749,pig gut metagenome
12,SRR25667285,pig gut metagenome
12,SRR7193019,pig gut metagenome
12,SRR22460776,pig gut metagenome
12,SRR22460698,pig gut metagenome
12,SRR30201810,pig gut metagenome
12,SRR30201811,pig gut metagenome
12,SRR30201812,pig gut metagenome
12,SRR30201817,pig gut metagenome
12,SRR30201818,pig gut metagenome
12,SRR30201819,pig gut metagenome
12,SRR30201823,pig gut metagenome
12,SRR30201824,pig gut metagenome
12,SRR30201825,pig gut metagenome
12,SRR30201826,pig gut metagenome
12,SRR30201827,pig gut metagenome
12,SRR16894751,pig gut metagenome
13,SRR16894752,pig gut metagenome
13,SRR16894759,pig gut metagenome
12,SRR16894767,pig gut metagenome
13,SRR16894769,pig gut metagenome
12,SRR16894781,pig gut metagenome
13,SRR16894792,pig gut metagenome
14,SRR16894808,pig gut metagenome
12,SRR16894809,pig gut metagenome
13,SRR16894825,pig gut metagenome
14,SRR16894830,pig gut metagenome
12,SRR16894840,pig gut metagenome
12,SRR16894863,pig gut metagenome
13,SRR16894884,pig gut metagenome
12,SRR16894890,pig gut metagenome
13,SRR16894891,pig gut metagenome
13,SRR16894895,pig gut metagenome
12,SRR16894896,pig gut metagenome
12,SRR16894901,pig gut metagenome
12,SRR17806417,pig gut metagenome
14,SRR17806418,pig gut metagenome
13,SRR17806419,pig gut metagenome
12,SRR17806420,pig gut metagenome
14,SRR17806421,pig gut metagenome
13,SRR17806422,pig gut metagenome
12,SRR17806423,pig gut metagenome
13,SRR17806424,pig gut metagenome
14,SRR17806425,pig gut metagenome
13,SRR17806426,pig gut metagenome
12,SRR17806428,pig gut metagenome
14,SRR19580887,pig gut metagenome
14,SRR21290495,pig gut metagenome
14,SRR21290496,pig gut metagenome
14,SRR21290497,pig gut metagenome
14,SRR21290499,pig gut metagenome
14,SRR21290501,pig gut metagenome
12,SRR21290503,pig gut metagenome
14,SRR21290507,pig gut metagenome
14,SRR21290508,pig gut metagenome
14,SRR21290510,pig gut metagenome
14,SRR21290511,pig gut metagenome
14,SRR24151121,pig gut metagenome
12,SRR24151122,pig gut metagenome
13,SRR24151123,pig gut metagenome
14,SRR24151125,pig gut metagenome
14,SRR24151127,pig gut metagenome
14,SRR24151128,pig gut metagenome
14,SRR24151131,pig gut metagenome
14,SRR24151132,pig gut metagenome
13,SRR24151134,pig gut metagenome
14,SRR24151135,pig gut metagenome
14,SRR26458580,pig gut metagenome
14,SRR26458581,pig gut metagenome
14,SRR26458582,pig gut metagenome
14,SRR26458583,pig gut metagenome
14,SRR28497684,pig gut metagenome
14,SRR30884435,pig gut metagenome
14,SRR30884436,pig gut metagenome
13,SRR30884437,pig gut metagenome
14,SRR30884438,pig gut metagenome
12,SRR30884439,pig gut metagenome
14,SRR30884440,pig gut metagenome
14,SRR30884442,pig gut metagenome
14,SRR30884443,pig gut metagenome
14,SRR30884444,pig gut metagenome
14,SRR30884446,pig gut metagenome
14,SRR30884448,pig gut metagenome
14,SRR30884450,pig gut metagenome
14,SRR30884451,pig gut metagenome
12,SRR30884457,pig gut metagenome
12,SRR30884458,pig gut metagenome
13,SRR30884459,pig gut metagenome
12,SRR30884460,pig gut metagenome
14,SRR7188232,pig gut metagenome
13,SRR7188233,pig gut metagenome
13,SRR7188234,pig gut metagenome
14,SRR7188235,pig gut metagenome
13,SRR7188236,pig gut metagenome
14,SRR7188237,pig gut metagenome
13,SRR7638736,pig gut metagenome
13,SRR7638737,pig gut metagenome
13,SRR7638738,pig gut metagenome
12,SRR7638741,pig gut metagenome
14,SRR12063317,pig gut metagenome
14,SRR12063318,pig gut metagenome
13,SRR14474039,pig gut metagenome
13,SRR14474040,pig gut metagenome
13,SRR14474041,pig gut metagenome
12,SRR14474042,pig gut metagenome
13,SRR14474047,pig gut metagenome
14,SRR14474049,pig gut metagenome
13,SRR14474050,pig gut metagenome
12,SRR14474051,pig gut metagenome
13,SRR14474052,pig gut metagenome
14,SRR12268559,pig gut metagenome
13,SRR12268561,pig gut metagenome
13,SRR12268562,pig gut metagenome
13,SRR12268563,pig gut metagenome
13,SRR12268564,pig gut metagenome
12,SRR12710913,pig gut metagenome
13,SRR12710919,pig gut metagenome
12,SRR13740804,pig gut metagenome
14,SRR15725427,pig gut metagenome
14,SRR15725428,pig gut metagenome
12,SRR15725429,pig gut metagenome
14,SRR15725430,pig gut metagenome
14,SRR15725431,pig gut metagenome
12,SRR15725432,pig gut metagenome
13,SRR15725434,pig gut metagenome
12,SRR15725435,pig gut metagenome
14,SRR11805590,pig gut metagenome
14,SRR11805591,pig gut metagenome
14,SRR11805592,pig gut metagenome
14,SRR11805593,pig gut metagenome
14,SRR11805594,pig gut metagenome
13,SRR11805596,pig gut metagenome
13,SRR11805597,pig gut metagenome
13,SRR11805598,pig gut metagenome
14,SRR11805599,pig gut metagenome
12,SRR11805600,pig gut metagenome
12,SRR11805602,pig gut metagenome
14,SRR11805603,pig gut metagenome
14,SRR11805606,pig gut metagenome
14,SRR11805607,pig gut metagenome
14,SRR11805608,pig gut metagenome
14,SRR11805609,pig gut metagenome
13,SRR17598586,pig manure compost
14,SRR17598588,pig manure compost
14,SRR17598590,pig manure compost
13,SRR17598599,pig manure compost
14,SRR17598600,pig manure compost
14,SRR17598601,pig manure compost
13,SRR17598607,pig manure compost
13,SRR17598612,pig manure compost
14,SRR17598616,pig manure compost
13,SRR17598617,pig manure compost
14,SRR17598620,pig manure compost
14,SRR19859940,pig manure compost
14,SRR19859946,pig manure compost
14,SRR19859952,pig manure compost
13,SRR14812345,pig manure compost
14,SRR14812347,pig manure compost
14,SRR14812348,pig manure compost
14,SRR14812349,pig manure compost
14,SRR14812351,pig manure compost
13,SRR14812352,pig manure compost
14,SRR14812353,pig manure compost
13,SRR14812356,pig manure compost
14,SRR14812357,pig manure compost
12,SRR14812358,pig manure compost
12,SRR14812360,pig manure compost
14,SRR14812361,pig manure compost
13,SRR14812364,pig manure compost
13,SRR14812365,pig manure compost
13,SRR29328837,pig manure compost
13,SRR29328838,pig manure compost
14,SRR29328839,pig manure compost
14,SRR29328840,pig manure compost
12,SRR13304092,pig manure compost
12,SRR13304093,pig manure compost
14,SRR13304094,pig manure compost
12,SRR13304096,pig manure compost
14,SRR13304097,pig manure compost
12,SRR13304098,pig manure compost
13,SRR13304099,pig manure compost
14,SRR13304100,pig manure compost
14,SRR13304101,pig manure compost
14,SRR13304102,pig manure compost
13,SRR13304103,pig manure compost
14,SRR22013509,pig manure compost
14,SRR22013522,pig manure compost
14,SRR22013523,pig manure compost
14,SRR22013524,pig manure compost
14,SRR22013525,pig manure compost
14,SRR22013529,pig manure compost
14,SRR22013532,pig manure compost
14,SRR22013533,pig manure compost
14,SRR22013534,pig manure compost
14,SRR22013535,pig manure compost
12,SRR26937405,pig manure compost
13,SRR26937414,pig manure compost
12,SRR26937425,pig manure compost
12,ERR11535044,pig or chicken feces
14,ERR11535072,pig or chicken feces
14,ERR11535074,pig or chicken feces
14,ERR11535077,pig or chicken feces
14,ERR11535079,pig or chicken feces
14,ERR11535098,pig or chicken feces
14,ERR11535102,pig or chicken feces
14,ERR11535124,pig or chicken feces
14,ERR11535192,pig or chicken feces
14,ERR11535269,pig or chicken feces
14,ERR11535320,pig or chicken feces
14,ERR11535340,pig or chicken feces
14,ERR11535360,pig or chicken feces
14,ERR11535410,pig or chicken feces
14,ERR11535641,pig or chicken feces
13,ERR12020518,pig or chicken feces
12,ERR12020519,pig or chicken feces
14,ERR12020520,pig or chicken feces
14,ERR12020521,pig or chicken feces
14,ERR12020522,pig or chicken feces
14,ERR12020523,pig or chicken feces
14,ERR12020524,pig or chicken feces
14,ERR12020525,pig or chicken feces
12,ERR12020526,pig or chicken feces
12,SRR12063311,pig (other)
13,SRR12063316,pig (other)
14,SRR7890583,pig (other)
14,SRR7890584,pig (other)
13,SRR7890585,pig (other)
14,SRR7890586,pig (other)
14,SRR7890587,pig (other)
13,SRR7638735,pig (other)
13,SRR10828590,pig or chicken feces
14,SRR10828592,pig or chicken feces
12,SRR10828593,pig or chicken feces
14,SRR10828594,pig or chicken feces
14,SRR10828595,pig or chicken feces
12,SRR10828596,pig or chicken feces
13,SRR10828600,pig or chicken feces
13,SRR10828602,pig or chicken feces
13,SRR10828606,pig or chicken feces
12,SRR10828609,pig or chicken feces
13,SRR10828610,pig or chicken feces
13,SRR10828611,pig or chicken feces
13,ERR2241624,pig or chicken feces
13,ERR2241625,pig or chicken feces
13,ERR2241626,pig or chicken feces
13,ERR2241627,pig or chicken feces
13,ERR2241629,pig or chicken feces
13,ERR2241630,pig or chicken feces
13,ERR2241633,pig or chicken feces
12,ERR2241636,pig or chicken feces
14,ERR2241638,pig or chicken feces
14,ERR2241640,pig or chicken feces
13,ERR2241642,pig or chicken feces
14,ERR2241644,pig or chicken feces
13,ERR2241646,pig or chicken feces
14,ERR2241648,pig or chicken feces
14,ERR2241650,pig or chicken feces
14,ERR2241652,pig or chicken feces
14,ERR2241654,pig or chicken feces
14,ERR2241656,pig or chicken feces
14,ERR2241658,pig or chicken feces
14,ERR2241660,pig or chicken feces
14,ERR2241661,pig or chicken feces
14,ERR2241663,pig or chicken feces
14,ERR2241666,pig or chicken feces
14,ERR2241667,pig or chicken feces
14,ERR2241668,pig or chicken feces
14,ERR2241669,pig or chicken feces
14,ERR2241670,pig or chicken feces
14,ERR2241671,pig or chicken feces
14,ERR2241672,pig or chicken feces
14,ERR2241673,pig or chicken feces
14,ERR2241674,pig or chicken feces
14,ERR2241675,pig or chicken feces
14,ERR2241676,pig or chicken feces
14,ERR2241677,pig or chicken feces
13,ERR2241678,pig or chicken feces
14,ERR2241679,pig or chicken feces
14,ERR2241680,pig or chicken feces
14,ERR2241682,pig or chicken feces
13,ERR2241683,pig or chicken feces
14,ERR2241684,pig or chicken feces
13,ERR2241685,pig or chicken feces
14,ERR2241705,pig or chicken feces
13,ERR2241706,pig or chicken feces
13,ERR2241707,pig or chicken feces
14,ERR2241708,pig or chicken feces
14,ERR2241710,pig or chicken feces
13,ERR2241711,pig or chicken feces
13,ERR2241712,pig or chicken feces
13,ERR2241713,pig or chicken feces
14,ERR2241714,pig or chicken feces
13,ERR2241716,pig or chicken feces
13,ERR2241717,pig or chicken feces
13,ERR2241718,pig or chicken feces
13,ERR2241719,pig or chicken feces
13,ERR2241720,pig or chicken feces
13,ERR2241721,pig or chicken feces
14,ERR2241722,pig or chicken feces
13,ERR2241723,pig or chicken feces
14,ERR2241724,pig or chicken feces
14,ERR2241745,pig or chicken feces
14,ERR2241746,pig or chicken feces
14,ERR2241751,pig or chicken feces
14,ERR2241757,pig or chicken feces
14,ERR2241766,pig or chicken feces
14,ERR2241767,pig or chicken feces
14,ERR2241768,pig or chicken feces
14,ERR2241769,pig or chicken feces
14,ERR2241771,pig or chicken feces
14,ERR2241772,pig or chicken feces
14,ERR2241773,pig or chicken feces
14,ERR2241774,pig or chicken feces
14,ERR2241775,pig or chicken feces
14,ERR2241776,pig or chicken feces
14,ERR2241777,pig or chicken feces
14,ERR2241778,pig or chicken feces
14,ERR2241779,pig or chicken feces
14,ERR2241780,pig or chicken feces
14,ERR2241781,pig or chicken feces
14,ERR2241782,pig or chicken feces
13,ERR2241785,pig or chicken feces
13,ERR2241786,pig or chicken feces
13,ERR2241787,pig or chicken feces
13,ERR2241789,pig or chicken feces
13,ERR2241792,pig or chicken feces
14,ERR2241793,pig or chicken feces
13,ERR2241796,pig or chicken feces
13,ERR2241797,pig or chicken feces
13,ERR2241800,pig or chicken feces
13,ERR2241804,pig or chicken feces
13,ERR2241810,pig or chicken feces
13,ERR2241811,pig or chicken feces
14,ERR2241812,pig or chicken feces
13,ERR2241813,pig or chicken feces
13,ERR2241814,pig or chicken feces
13,ERR2241816,pig or chicken feces
14,ERR2241817,pig or chicken feces
13,ERR2241820,pig or chicken feces
14,ERR2241821,pig or chicken feces
13,ERR2241822,pig or chicken feces
13,ERR2241825,pig or chicken feces
13,ERR2241826,pig or chicken feces
14,ERR2241827,pig or chicken feces
12,ERR2241829,pig or chicken feces
14,ERR2241830,pig or chicken feces
13,ERR2241831,pig or chicken feces
14,ERR2241832,pig or chicken feces
13,ERR2241833,pig or chicken feces
13,ERR2241834,pig or chicken feces
14,ERR2241835,pig or chicken feces
13,ERR2241836,pig or chicken feces
13,ERR2241837,pig or chicken feces
13,ERR2241838,pig or chicken feces
14,ERR2241839,pig or chicken feces
13,ERR2241840,pig or chicken feces
13,ERR2241841,pig or chicken feces
13,ERR2241842,pig or chicken feces
13,ERR2241843,pig or chicken feces
13,ERR2241844,pig or chicken feces
13,ERR2241845,pig or chicken feces
13,ERR2241846,pig or chicken feces
13,ERR2241847,pig or chicken feces
13,ERR2241867,pig or chicken feces
13,ERR2241868,pig or chicken feces
14,ERR2241869,pig or chicken feces
13,ERR2241870,pig or chicken feces
13,ERR2241871,pig or chicken feces
13,ERR2241872,pig or chicken feces
13,ERR2241873,pig or chicken feces
14,ERR2241874,pig or chicken feces
13,ERR2241875,pig or chicken feces
13,ERR2241876,pig or chicken feces
13,ERR2241877,pig or chicken feces
13,ERR2241878,pig or chicken feces
13,ERR2241879,pig or chicken feces
14,ERR2241880,pig or chicken feces
14,ERR2241881,pig or chicken feces
13,ERR2241882,pig or chicken feces
14,ERR2241883,pig or chicken feces
14,ERR2241884,pig or chicken feces
14,ERR2241885,pig or chicken feces
13,ERR2241886,pig or chicken feces
14,ERR2241908,pig or chicken feces
14,ERR2241910,pig or chicken feces
13,ERR2241912,pig or chicken feces
13,ERR2241914,pig or chicken feces
14,ERR2241916,pig or chicken feces
13,ERR2241918,pig or chicken feces
13,ERR2241920,pig or chicken feces
13,ERR2241922,pig or chicken feces
13,ERR2241924,pig or chicken feces
13,ERR2241926,pig or chicken feces
13,ERR2241928,pig or chicken feces
13,ERR2241930,pig or chicken feces
13,ERR2241932,pig or chicken feces
13,ERR2241934,pig or chicken feces
13,ERR2241936,pig or chicken feces
13,ERR2241938,pig or chicken feces
13,ERR2241940,pig or chicken feces
13,ERR2241942,pig or chicken feces
13,ERR2241944,pig or chicken feces
13,ERR2241946,pig or chicken feces
13,ERR2241947,pig or chicken feces
14,ERR2241948,pig or chicken feces
14,ERR2241949,pig or chicken feces
13,ERR2241951,pig or chicken feces
13,ERR2241958,pig or chicken feces
13,ERR2241959,pig or chicken feces
14,ERR2241960,pig or chicken feces
13,ERR2241961,pig or chicken feces
14,ERR2241962,pig or chicken feces
14,ERR2241963,pig or chicken feces
14,ERR2241964,pig or chicken feces
13,ERR2241965,pig or chicken feces
14,ERR2241966,pig or chicken feces
14,ERR2241967,pig or chicken feces
14,ERR2241968,pig or chicken feces
13,ERR2241969,pig or chicken feces
13,ERR2241970,pig or chicken feces
13,ERR2241973,pig or chicken feces
14,ERR2241974,pig or chicken feces
13,ERR2241975,pig or chicken feces
12,ERR2241976,pig or chicken feces
13,ERR2244943,pig or chicken feces
13,ERR2245331,pig or chicken feces
13,ERR2245443,pig or chicken feces
13,ERR2245444,pig or chicken feces
13,ERR2245445,pig or chicken feces
12,ERR2245446,pig or chicken feces
14,ERR2245447,pig or chicken feces
14,ERR2245448,pig or chicken feces
13,ERR2245449,pig or chicken feces
14,ERR2245450,pig or chicken feces
13,ERR2245451,pig or chicken feces
14,ERR2245452,pig or chicken feces
13,ERR2245454,pig or chicken feces
14,ERR2245456,pig or chicken feces
13,ERR2245457,pig or chicken feces
13,ERR2245458,pig or chicken feces
14,ERR2245459,pig or chicken feces
13,ERR2245460,pig or chicken feces
13,ERR2245461,pig or chicken feces
13,ERR2245462,pig or chicken feces
13,ERR2245463,pig or chicken feces
13,ERR2245464,pig or chicken feces
14,ERR2245465,pig or chicken feces
13,ERR2245466,pig or chicken feces
13,ERR2245467,pig or chicken feces
14,ERR2245468,pig or chicken feces
13,ERR2245469,pig or chicken feces
14,ERR2245470,pig or chicken feces
14,ERR2245471,pig or chicken feces
14,ERR2245472,pig or chicken feces
13,ERR2245473,pig or chicken feces
13,ERR2245474,pig or chicken feces
13,ERR2245475,pig or chicken feces
14,ERR2245476,pig or chicken feces
13,ERR2245477,pig or chicken feces
13,ERR2245478,pig or chicken feces
14,ERR2245479,pig or chicken feces
13,ERR2245480,pig or chicken feces
14,ERR2245481,pig or chicken feces
13,ERR2245482,pig or chicken feces
13,ERR2245483,pig or chicken feces
13,ERR2245484,pig or chicken feces
14,ERR2245485,pig or chicken feces
14,ERR2245486,pig or chicken feces
13,ERR2245487,pig or chicken feces
13,ERR2245488,pig or chicken feces
13,ERR2245489,pig or chicken feces
13,ERR2245490,pig or chicken feces
13,ERR2245491,pig or chicken feces
12,ERR2245492,pig or chicken feces
13,ERR2245493,pig or chicken feces
13,ERR2245494,pig or chicken feces
13,ERR10798447,pig/chicken feces mixture
12,ERR10798449,pig/chicken feces mixture
14,ERR10798462,pig/chicken feces mixture
14,ERR10798464,pig/chicken feces mixture
13,ERR10798468,pig/chicken feces mixture
13,ERR10798479,pig/chicken feces mixture
13,ERR10798481,pig/chicken feces mixture
13,ERR10798486,pig/chicken feces mixture
14,ERR10798488,pig/chicken feces mixture
13,ERR10798490,pig/chicken feces mixture
13,ERR10798495,pig/chicken feces mixture
13,ERR10798499,pig/chicken feces mixture
13,ERR10798500,pig/chicken feces mixture
13,ERR10798700,pig/chicken feces mixture
14,ERR10798707,pig/chicken feces mixture
12,ERR10802323,pig/chicken feces mixture
12,ERR10802331,pig/chicken feces mixture
14,ERR10802337,pig/chicken feces mixture
14,ERR10802338,pig/chicken feces mixture
13,ERR10802340,pig/chicken feces mixture
13,ERR10802346,pig/chicken feces mixture
13,ERR10802347,pig/chicken feces mixture
14,ERR10802349,pig/chicken feces mixture
14,ERR10802350,pig/chicken feces mixture
14,ERR10802352,pig/chicken feces mixture
13,ERR10802358,pig/chicken feces mixture
14,ERR10802359,pig/chicken feces mixture
13,ERR10802369,pig/chicken feces mixture
13,ERR10802372,pig/chicken feces mixture
14,SRR11845620,pig/chicken feces mixture
14,SRR11845621,pig/chicken feces mixture
14,SRR11845622,pig/chicken feces mixture
14,SRR11845630,pig/chicken feces mixture
14,SRR11845631,pig/chicken feces mixture
13,SRR11845632,pig/chicken feces mixture
13,SRR19605700,sediment metagenome
13,SRR19605712,sediment metagenome
13,SRR19605714,sediment metagenome
12,SRR19605716,sediment metagenome
13,SRR19605720,sediment metagenome
14,ERR3503300,sewage
14,ERR4678662,sewage
13,ERR4678686,sewage
12,ERR4678687,sewage
12,SRR26458490,skin of person working on pig farm
14,SRR27710298,swine wastewater
14,SRR27710299,swine wastewater
13,SRR28483863,swine wastewater
13,SRR5574344,swine wastewater
13,SRR10769891,swine wastewater
13,SRR10769892,swine wastewater
14,SRR10769893,swine wastewater
13,SRR10769894,swine wastewater
14,SRR10769895,swine wastewater
14,SRR10769897,swine wastewater
13,SRR10769902,swine wastewater
13,SRR10769907,swine wastewater
13,SRR10769908,swine wastewater
14,SRR10769909,swine wastewater
14,SRR10769910,swine wastewater
14,SRR10769911,swine wastewater
14,ERR5094856,trout
13,ERR3574320,unknown - unlabeled
13,ERR3574321,unknown - unlabeled
13,ERR3574322,unknown - unlabeled
13,ERR3574323,unknown - unlabeled
13,ERR3574324,unknown - unlabeled
13,ERR3574325,unknown - unlabeled
13,ERR3574326,unknown - unlabeled
13,ERR3574327,unknown - unlabeled
13,ERR3574328,unknown - unlabeled
13,ERR3574329,unknown - unlabeled
13,ERR3574330,unknown - unlabeled
13,ERR3574331,unknown - unlabeled
13,ERR3574332,unknown - unlabeled
13,ERR3574333,unknown - unlabeled
13,ERR3574334,unknown - unlabeled
13,ERR3574335,unknown - unlabeled
13,ERR3574336,unknown - unlabeled
13,ERR3574337,unknown - unlabeled
13,ERR3574338,unknown - unlabeled
13,ERR3574339,unknown - unlabeled
13,ERR3574340,unknown - unlabeled
13,ERR3574341,unknown - unlabeled
13,ERR3574342,unknown - unlabeled
13,ERR3574343,unknown - unlabeled
13,ERR3574344,unknown - unlabeled
13,ERR3574345,unknown - unlabeled
13,ERR3574463,unknown - unlabeled
13,ERR3574464,unknown - unlabeled
13,ERR3574465,unknown - unlabeled
13,ERR3574466,unknown - unlabeled
13,ERR3574467,unknown - unlabeled
13,ERR3574468,unknown - unlabeled
13,ERR3574469,unknown - unlabeled
13,ERR3574470,unknown - unlabeled
13,ERR3574471,unknown - unlabeled
13,ERR3574472,unknown - unlabeled
13,ERR3574473,unknown - unlabeled
13,ERR3574474,unknown - unlabeled
13,ERR3574475,unknown - unlabeled
13,ERR3574476,unknown - unlabeled
12,ERR3574477,unknown - unlabeled
13,ERR3574478,unknown - unlabeled
13,ERR3574479,unknown - unlabeled
13,ERR3574480,unknown - unlabeled
13,ERR3574481,unknown - unlabeled
13,ERR3574482,unknown - unlabeled
13,ERR3574483,unknown - unlabeled
13,ERR3574484,unknown - unlabeled
13,ERR3574485,unknown - unlabeled
13,ERR3574486,unknown - unlabeled
12,ERR3574487,unknown - unlabeled
12,ERR3574488,unknown - unlabeled
13,ERR3574502,unknown - unlabeled
13,ERR3574503,unknown - unlabeled
13,ERR3574504,unknown - unlabeled
13,ERR3574505,unknown - unlabeled
13,ERR3574506,unknown - unlabeled
13,ERR3574507,unknown - unlabeled
13,ERR3574508,unknown - unlabeled
