acc,bases,bytes,cohort_sam,collection_date_sam,cohort,timepoint,sampling_time,cohort2,med_used,crate_before_start_of_the_trial_sam,cross_breed_sam,dna_plate_sam,dna_well_sam,dysentery_sam,env_biome_sam,env_feature_sam,env_material_sam,host_body_habitat_sam,host_diet_sam,host_last_meal_sam,host_life_stage_sam,host_sam,host_sex_sam,host_weight_sam,isolation_source_sam_ss_dpl262,lat_lon_sam,line_sam,nursing_dam_sam,pigpen_sam,sample_storage_temperature_sam,start_of_treatment_sam,stigdam__female_parent__sam,stigsire__male_parent__sam,tattoo_sam,primary_search
SRR8960344,3914439440,1254607083,['D-scour'],['2017-03-09'],end_treatment,30,week 6,22d eot,d-scour,B4,Duroc x Landrace,plate_10,B1,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],21.3,['14205'],['34.1273 S 150.7387 E'],316,Y08266,2A,-80C,42767,Y08266,BR06957,14205,11098471
SRR8960345,4373583328,1433718899,['D-scour'],['2017-03-09'],end_treatment,30,week 6,22d eot,d-scour,B44,Duroc x Large white,plate_9,E9,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],18.8,['29752'],['34.1273 S 150.7387 E'],326,B11439,2A,-80C,42767,B11439,BR05942,29752,11098472
SRR8960389,4910985986,1587760294,['D-scour'],['2017-03-09'],end_treatment,30,week 6,22d eot,d-scour,A37,Duroc x Large white,plate_10,F1,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],15.2,['29875'],['34.1273 S 150.7387 E'],326,319096,2A,-80C,42767,32650,BR05918,29875,11098473
SRR8960410,5223340056,1686956439,['D-scour'],['2017-03-09'],end_treatment,30,week 6,22d eot,d-scour,A36,Landrace x Cross bred (LW x D),plate_9,H3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],19.1,['14159'],['34.1273 S 150.7387 E'],319,T11600,2A,-80C,42767,T11600,BY12386,14159,11098470
SRR11124660,1154505230,344062492,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B42,Duroc x Landrace,plate_10,C2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],17.5,['14305'],['34.1273 S 150.7387 E'],316,21272,4B,-80C,42767,21272,BR07264,14305,11098479
SRR11124662,1376328156,414190658,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B4,Duroc x Landrace,plate_10,G8,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],21.4,['14208'],['34.1273 S 150.7387 E'],316,Y08266,4B,-80C,42767,Y08266,BR06957,14208,11098478
SRR11125734,1128255088,344826362,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B42,Duroc x Landrace,plate_10,C2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],17.5,['14305'],['34.1273 S 150.7387 E'],316,21272,4B,-80C,42767,21272,BR07264,14305,11098479
SRR11125736,1332543592,411434907,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B4,Duroc x Landrace,plate_10,G8,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],21.4,['14208'],['34.1273 S 150.7387 E'],316,Y08266,4B,-80C,42767,Y08266,BR06957,14208,11098478
SRR11183800,1242565712,384325166,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B42,Duroc x Landrace,plate_10,C2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],17.5,['14305'],['34.1273 S 150.7387 E'],316,21272,4B,-80C,42767,21272,BR07264,14305,11098479
SRR11183801,1463644812,457484814,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B4,Duroc x Landrace,plate_10,G8,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],21.4,['14208'],['34.1273 S 150.7387 E'],316,Y08266,4B,-80C,42767,Y08266,BR06957,14208,11098478
SRR11185229,22257688410,6963350543,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B4,Duroc x Landrace,plate_10,G8,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],21.4,['14208'],['34.1273 S 150.7387 E'],316,Y08266,4B,-80C,42767,Y08266,BR06957,14208,11098478
SRR8960096,6163514376,2030432218,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B15,Duroc x Large white,plate_9,B2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],17.3,['29796'],['34.1273 S 150.7387 E'],326,317019,4B,-80C,42767,B12474,BR07264,29796,11098481
SRR8960098,5574438914,1869896021,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B23,Duroc x Large white,plate_9,A5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],18.6,['29949'],['34.1273 S 150.7387 E'],326,315132,4B,-80C,42767,315132,BR07264,29949,11098480
SRR8960099,3666133832,1178548369,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B42,Duroc x Landrace,plate_10,C2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],17.5,['14305'],['34.1273 S 150.7387 E'],316,21272,4B,-80C,42767,21272,BR07264,14305,11098479
SRR8960896,6514176240,2106720722,['Neomycin'],['2017-03-09'],end_treatment,30,week 6,31d eot,neomycin,B4,Duroc x Landrace,plate_10,G8,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],21.4,['14208'],['34.1273 S 150.7387 E'],316,Y08266,4B,-80C,42767,Y08266,BR06957,14208,11098478
SRR11124663,1460232514,447633073,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B2,Duroc x Landrace,plate_10,H2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],20.1,['14194'],['34.1273 S 150.7387 E'],316,210747,2D,-80C,42767,210747,BR06957,14194,11098477
SRR11124665,1223185768,374924612,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B21,Duroc x Landrace,plate_10,B3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],19.2,['14295'],['34.1273 S 150.7387 E'],316,21508,2D,-80C,42767,21508,BR07335,14295,11098475
SRR11124666,1305181788,390355297,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B22,Duroc x Large white,plate_10,C6,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],16.8,['29961'],['34.1273 S 150.7387 E'],326,32810,2D,-80C,42767,32810,BR07264,29961,11098474
SRR11125737,1444088500,453445663,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B2,Duroc x Landrace,plate_10,H2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],20.1,['14194'],['34.1273 S 150.7387 E'],316,210747,2D,-80C,42767,210747,BR06957,14194,11098477
SRR11125739,1150072172,361349302,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B21,Duroc x Landrace,plate_10,B3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],19.2,['14295'],['34.1273 S 150.7387 E'],316,21508,2D,-80C,42767,21508,BR07335,14295,11098475
SRR11125740,1243712708,381644756,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B22,Duroc x Large white,plate_10,C6,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],16.8,['29961'],['34.1273 S 150.7387 E'],326,32810,2D,-80C,42767,32810,BR07264,29961,11098474
SRR11183802,1583573542,502908567,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B2,Duroc x Landrace,plate_10,H2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],20.1,['14194'],['34.1273 S 150.7387 E'],316,210747,2D,-80C,42767,210747,BR06957,14194,11098477
SRR11183804,1249972564,397692538,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B21,Duroc x Landrace,plate_10,B3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],19.2,['14295'],['34.1273 S 150.7387 E'],316,21508,2D,-80C,42767,21508,BR07335,14295,11098475
SRR11183805,1366816666,424267024,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B22,Duroc x Large white,plate_10,C6,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],16.8,['29961'],['34.1273 S 150.7387 E'],326,32810,2D,-80C,42767,32810,BR07264,29961,11098474
SRR11185252,22958718292,7142886176,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B22,Duroc x Large white,plate_10,C6,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],16.8,['29961'],['34.1273 S 150.7387 E'],326,32810,2D,-80C,42767,32810,BR07264,29961,11098474
SRR8960232,7031021154,2286181871,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,A25,Duroc x Large white,plate_9,G9,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],17.6,['29652'],['34.1273 S 150.7387 E'],326,316703,2D,-80C,42767,316703,BR04050,29652,11098476
SRR8960384,5097653998,1688305569,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B2,Duroc x Landrace,plate_10,H2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],20.1,['14194'],['34.1273 S 150.7387 E'],316,210747,2D,-80C,42767,210747,BR06957,14194,11098477
SRR8960392,4357522666,1401267811,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B22,Duroc x Large white,plate_10,C6,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],16.8,['29961'],['34.1273 S 150.7387 E'],326,32810,2D,-80C,42767,32810,BR07264,29961,11098474
SRR8960565,5141703416,1678985510,['Neomycin+D-scour'],['2017-03-09'],end_treatment,30,week 6,16d after eot2,d-scour,B21,Duroc x Landrace,plate_10,B3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],19.2,['14295'],['34.1273 S 150.7387 E'],316,21508,2D,-80C,42767,21508,BR07335,14295,11098475
SRR11124655,1424056538,430008763,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B2,Duroc x Landrace,plate_10,H5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14188'],['34.1273 S 150.7387 E'],316,210747,3A,-80C,42767,210747,BR06957,14188,11098484
SRR11124656,1021225080,317644200,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B4,Duroc x Landrace,plate_9,C10,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14209'],['34.1273 S 150.7387 E'],316,Y08266,3A,-80C,42767,Y08266,BR06957,14209,11098483
SRR11124657,1283063912,385343122,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,A37,Duroc x Large white,plate_10,A3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29924'],['34.1273 S 150.7387 E'],326,319096,3A,-80C,42767,319096,BR05942,29924,11098482
SRR11125729,1373207288,425094239,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B2,Duroc x Landrace,plate_10,H5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14188'],['34.1273 S 150.7387 E'],316,210747,3A,-80C,42767,210747,BR06957,14188,11098484
SRR11125731,1280802536,394630273,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,A37,Duroc x Large white,plate_10,A3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29924'],['34.1273 S 150.7387 E'],326,319096,3A,-80C,42767,319096,BR05942,29924,11098482
SRR11183794,1504755166,471679202,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B2,Duroc x Landrace,plate_10,H5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14188'],['34.1273 S 150.7387 E'],316,210747,3A,-80C,42767,210747,BR06957,14188,11098484
SRR11183795,1088788520,350800517,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B4,Duroc x Landrace,plate_9,C10,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14209'],['34.1273 S 150.7387 E'],316,Y08266,3A,-80C,42767,Y08266,BR06957,14209,11098483
SRR11183796,1404737598,437955598,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,A37,Duroc x Large white,plate_10,A3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29924'],['34.1273 S 150.7387 E'],326,319096,3A,-80C,42767,319096,BR05942,29924,11098482
SRR11185227,9635343220,3020303978,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B2,Duroc x Landrace,plate_10,H5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14188'],['34.1273 S 150.7387 E'],316,210747,3A,-80C,42767,210747,BR06957,14188,11098484
SRR8960094,3661371896,1188676572,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,A37,Duroc x Large white,plate_10,A3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29924'],['34.1273 S 150.7387 E'],326,319096,3A,-80C,42767,319096,BR05942,29924,11098482
SRR8960103,3744072482,1209613432,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B42,Duroc x Landrace,plate_9,C2,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14307'],['34.1273 S 150.7387 E'],316,21272,3A,-80C,42767,21272,BR07264,14307,11098485
SRR8960104,5447921148,1766427617,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B2,Duroc x Landrace,plate_10,H5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14188'],['34.1273 S 150.7387 E'],316,210747,3A,-80C,42767,210747,BR06957,14188,11098484
SRR8960105,5706288490,1876569959,['ColiGuard'],['2017-03-10'],end_treatment,31,week 6,23d eot,coliguard,B4,Duroc x Landrace,plate_9,C10,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14209'],['34.1273 S 150.7387 E'],316,Y08266,3A,-80C,42767,Y08266,BR06957,14209,11098483
SRR11125557,2647034832,1000904773,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,A25,Duroc x Large white,plate_10,E1,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29653'],['34.1273 S 150.7387 E'],326,316703,4A,-80C,42767,316703,BR04050,29653,11098493
SRR11125558,1481948730,486454338,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B8,Duroc x Landrace,plate_9,D3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14265'],['34.1273 S 150.7387 E'],316,Y09733,4A,-80C,42767,Y09733,BR06957,14265,11098492
SRR11125560,1309153692,395879649,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B10,Duroc x Large white,plate_10,A7,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29781'],['34.1273 S 150.7387 E'],326,32719,4A,-80C,42767,32719,BR05918,29781,11098490
SRR11125687,2461005550,937244036,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,A25,Duroc x Large white,plate_10,E1,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29653'],['34.1273 S 150.7387 E'],326,316703,4A,-80C,42767,316703,BR04050,29653,11098493
SRR11125688,1422444764,475163196,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B8,Duroc x Landrace,plate_9,D3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14265'],['34.1273 S 150.7387 E'],316,Y09733,4A,-80C,42767,Y09733,BR06957,14265,11098492
SRR11125690,1235029000,382950292,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B10,Duroc x Large white,plate_10,A7,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29781'],['34.1273 S 150.7387 E'],326,32719,4A,-80C,42767,32719,BR05918,29781,11098490
SRR11183784,2429686338,937467953,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,A25,Duroc x Large white,plate_10,E1,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29653'],['34.1273 S 150.7387 E'],326,316703,4A,-80C,42767,316703,BR04050,29653,11098493
SRR11183785,1551067470,525283808,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B8,Duroc x Landrace,plate_9,D3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14265'],['34.1273 S 150.7387 E'],316,Y09733,4A,-80C,42767,Y09733,BR06957,14265,11098492
SRR11183788,1355802424,425589745,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B10,Duroc x Large white,plate_10,A7,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29781'],['34.1273 S 150.7387 E'],326,32719,4A,-80C,42767,32719,BR05918,29781,11098490
SRR11185244,17010012590,5349600846,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B10,Duroc x Large white,plate_10,A7,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29781'],['34.1273 S 150.7387 E'],326,32719,4A,-80C,42767,32719,BR05918,29781,11098490
SRR8960423,14617341486,5587925589,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,A25,Duroc x Large white,plate_10,E1,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29653'],['34.1273 S 150.7387 E'],326,316703,4A,-80C,42767,316703,BR04050,29653,11098493
SRR8960465,4399218296,1425748535,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,A26,Duroc x Large white,plate_9,A7,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29668'],['34.1273 S 150.7387 E'],326,315286,4A,-80C,42767,315286,BR06957,29668,11098491
SRR8960486,6404849220,2181412507,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B8,Duroc x Landrace,plate_9,D3,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14265'],['34.1273 S 150.7387 E'],316,Y09733,4A,-80C,42767,Y09733,BR06957,14265,11098492
SRR8960511,5671209982,1836637823,['Neomycin'],['2017-03-10'],end_treatment,31,week 6,32d eot,neomycin,B10,Duroc x Large white,plate_10,A7,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['29781'],['34.1273 S 150.7387 E'],326,32719,4A,-80C,42767,32719,BR05918,29781,11098490
SRR11124652,1109751548,335466384,['Neomycin+ColiGuard'],['2017-03-10'],end_treatment,31,week 6,17d after eot2,coliguard,B27,Duroc x Landrace,plate_10,D5,0,['Host- gut'],['Faecal'],['Faecal'],Intestinal Tract,['Commercial pellets'],Commercial pellets,Weaner,['Porcine'],['male'],not available,['14274'],['34.1273 S 150.7387 E'],316,210080,3D,-80C,42767,210080,BR06957,14274,11098487
